"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL254828";"";"0";"447.34";"0";"4.71";"3{11,19}";"Brc1ccc(CNc2nc(nc3c2ncn3CCCc4ccccc4)C#N)cc1";"IC50";"'>'";"30000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL398504";"";"0";"375.82";"0";"3.41";"3{10,10}";"Clc1ccc(CNc2nc(nc3c2ncn3Cc4cccnc4)C#N)cc1";"IC50";"'>'";"30000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL400097";"";"0";"308.35";"0";"1.69";"3{8,2}";"OCCCn1cnc2c(NCc3ccccc3)nc(nc12)C#N";"IC50";"'='";"2270";"nM";"5.64";"";"";"UO_0000065";"18.3";"0.34";"3.95";"5.66";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL251973";"";"0";"354.42";"0";"3.67";"3{6,17}";"Cc1ccc(CNc2nc(nc3c2ncn3Cc4ccccc4)C#N)cc1";"IC50";"'='";"12940";"nM";"4.89";"";"";"UO_0000065";"13.79";"0.25";"1.22";"6.15";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL1595238";"";"0";"351.5";"0";"3.01";"SID7968453";"CCN(CC)c1ccc(NC(=O)CSc2nnc(N)s2)cc1C";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614235";"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening Assay (M1AAP inhibitors).)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1538553";"";"0";"508.01";"2";"5.19";"SID24802012";"CCOc1ccc(NC(=O)C2C(C(=O)O)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl)cc1";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614235";"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening Assay (M1AAP inhibitors).)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1529613";"";"0";"529.98";"2";"5.81";"SID24801608";"COc1ccc(cc1)C2CC(=NN2C(=O)CCC(=O)O)c3c(O)nc4ccc(Cl)cc4c3c5ccccc5";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614235";"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening Assay (M1AAP inhibitors).)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL50878";"";"0";"345.33";"0";"4.12";"70";"Fc1ccccc1C(=O)Nc2ccc3c(c2)C(=O)C(=O)c4ccccc34";"IC50";"'='";"400";"nM";"6.4";"";"";"UO_0000065";"18.53";"0.34";"2.28";"10.12";"False";"CHEMBL663367";"Inhibitory concentration against Cathepsin L";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134488";"1";"Scientific Literature";"J. Med. Chem.";"2001";""
"CHEMBL255038";"";"0";"375.26";"0";"4.42";"3{12,12}";"CCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(nc12)C#N";"IC50";"'='";"1820";"nM";"5.74";"";"";"UO_0000065";"15.3";"0.31";"1.32";"7.23";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL400663";"";"0";"363.21";"0";"2.61";"3{12,1}";"OCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(nc12)C#N";"IC50";"'='";"300";"nM";"6.52";"";"";"UO_0000065";"17.96";"0.37";"3.91";"6.55";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL398507";"";"0";"380.88";"0";"4.54";"3{10,15}";"Clc1ccc(CNc2nc(nc3c2ncn3CC4CCCCC4)C#N)cc1";"IC50";"'>'";"30000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL400248";"";"0";"354.42";"0";"3.67";"3{7,17}";"Cc1cccc(CNc2nc(nc3c2ncn3Cc4ccccc4)C#N)c1";"IC50";"'='";"10520";"nM";"4.98";"";"";"UO_0000065";"14.05";"0.25";"1.31";"6.27";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL252361";"";"0";"332.41";"0";"3.99";"3{4,13}";"CC(Nc1nc(nc2c1ncn2C3CCCC3)C#N)c4ccccc4";"IC50";"'='";"11780";"nM";"4.93";"";"";"UO_0000065";"14.83";"0.27";"0.94";"6.21";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL252157";"";"0";"334.43";"0";"3.74";"3{3,17}";"CCCCCCNc1nc(nc2c1ncn2Cc3ccccc3)C#N";"IC50";"'>'";"30000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL380665";"";"0";"490.65";"0";"3.62";"16a";"CC(C)C[C@H](NC(=O)CN1CCC(CC1)c2ccccc2)C(=O)N[C@@H](COCc3ccccc3)C#N";"IC50";"'='";"1200";"nM";"5.92";"";"";"UO_0000065";"12.07";"0.22";"2.3";"6.27";"False";"CHEMBL870050";"Inhibition of recombinant human cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147644";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL187864";"";"0";"579.65";"2";"5.93";"6q";"CCCC[C@H](NC(=O)O[C@H](Cn1cnc(c1)c2ccc(cc2)C(F)(F)F)C(C)(C)C)C(=O)C(=O)Nc3nccs3";"IC50";"'='";"1000000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827828";"Inhibition of 5 lM Cbz-Phe-Arg-AMC bindign to human cathepsin L activity in fluorescence assay with 100 mM NaOAc";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142749";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";""
"CHEMBL196240";"";"0";"422.53";"0";"4.41";"6c";"CCCC[C@H](NC(=O)O[C@H]1CCc2ccccc12)C(=O)C(=O)N[C@H](C)c3ccccc3";"IC50";"'='";"460";"nM";"6.34";"";"";"UO_0000065";"15";"0.28";"1.93";"7.5";"False";"CHEMBL829136";"Inhibitory concentration against human cathepsin L by fluorescence assay using 5 uM Cbz-Phe-Arg-AMC";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143550";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";""
"CHEMBL1580760";"";"0";"296.31";"0";"-0.22";"SID7972559";"COC(=O)CN(n1cnnc1)S(=O)(=O)c2ccccc2";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614088";"PUBCHEM_BIOASSAY: QFRET-based counterscreen for inhibitors of PFM18AAP: biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 2178 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1309891";"";"0";"346.46";"0";"3.07";"SID7968149";"CCN(CC)c1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614235";"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening Assay (M1AAP inhibitors).)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1564294";"";"0";"204.23";"0";"2.18";"SID4263835";"CCOc1cccc(c1)c2cc(O)[nH]n2";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614235";"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening Assay (M1AAP inhibitors).)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1525897";"";"0";"381.44";"0";"2.56";"SID26726157";"O=C(NN1C(=S)S\C(=C\2/C(=O)Nc3ccccc23)\C1=O)c4ccccc4";"IC50";"'='";"38278";"nM";"4.42";"";"Not Active";"UO_0000065";"11.58";"0.23";"1.86";"5.63";"False";"CHEMBL1614235";"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening Assay (M1AAP inhibitors).)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL498511";"";"0";"516.69";"1";"4.77";"25c";"CN1CCC(CCOc2nc(nc(NCC3CCC4(CC3)CC4)c2C(=O)NCc5ccccc5)C#N)CC1";"IC50";"'='";"270";"nM";"6.57";"";"";"UO_0000065";"12.71";"0.24";"1.8";"6.37";"False";"CHEMBL997030";"Inhibition of human recombinant cathepsin L by fluorometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156562";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";""
"CHEMBL1321385";"";"0";"304.73";"0";"3.61";"SID24783665";"OC(=O)Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614235";"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening Assay (M1AAP inhibitors).)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1672433";"";"0";"325.39";"0";"0.93";"16";"COc1ccc(OC)c(c1)S(=O)(=O)N[C@@H]2C[C@H](C)N(C2)C#N";"IC50";"'='";"3162.28";"nM";"5.5";"";"";"UO_0000065";"16.9";"0.34";"4.57";"6";"False";"CHEMBL1679624";"Inhibition of human recombinant cathepsin L after 1 hr";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671832";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2011";""
"CHEMBL123987";"";"0";"348.45";"0";"2.29";"28a";"CN1CCN(CC1)c2ccc(cc2)c3cccc(CC(=O)NCC#N)c3";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL663348";"In vitro inhibitory activity against human cathepsin L, using 2 uM of Z -Leu-Arg-AMC as substrate";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145055";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL398910";"";"0";"615.64";"2";"6.11";"19";"C[C@@H](C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NC(C#N)(C3CC3)C4CC4)C(F)(F)F";"IC50";"'='";"262";"nM";"6.58";"";"";"UO_0000065";"10.69";"0.21";"0.47";"6.64";"False";"CHEMBL945081";"Inhibition of cathepsin L";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141480";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";""
"CHEMBL122591";"";"0";"354.41";"0";"2.23";"2";"C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc2ccccc2)C=O";"IC50";"'='";"3";"nM";"8.52";"";"";"UO_0000065";"24.05";"0.45";"6.29";"10.09";"False";"CHEMBL660642";"Inhibition of Cathepsin L from human kidney";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638241";"Kidney";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135034";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL230474";"";"0";"219.24";"0";"1.66";"14";"O=C1O[C@@H]2CN1CC[C@@H]2Oc3ccccc3";"IC50";"'='";"26";"nM";"7.58";"";"";"UO_0000065";"34.6";"0.65";"5.93";"19.56";"False";"CHEMBL907573";"Inhibition of human recombinant cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144593";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL8726";"";"0";"194.28";"0";"1.75";"17";"N#CN1CC(C1)OCC2CCCCC2";"IC50";"'='";"100";"nM";"7";"";"";"UO_0000065";"36.03";"0.68";"5.25";"19.31";"False";"CHEMBL661684";"Inhibitory activity tested against Human Cathepsin L using Z-Phe-Arg-pNA as substrate";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134467";"1";"Scientific Literature";"J. Med. Chem.";"2001";""
"CHEMBL1531156";"";"0";"340.69";"0";"2.27";"SID4248639";"COCCNC(=O)NC1(Oc2ccc(Cl)cc2O1)C(F)(F)F";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614088";"PUBCHEM_BIOASSAY: QFRET-based counterscreen for inhibitors of PFM18AAP: biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 2178 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL429858";"";"0";"283.4";"0";"2.86";"3k";"NC(=S)N\N=C(\CCc1ccccc1)/c2ccccc2";"IC50";"'='";"910";"nM";"6.04";"";"";"UO_0000065";"21.32";"0.41";"3.18";"11.98";"False";"CHEMBL929237";"Inhibition of human cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145618";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";""
"CHEMBL1348273";"";"0";"350.43";"0";"2.7";"SID49816719";"CC(C)n1c(SCC(=O)Nc2nncs2)nnc1c3occc3";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614088";"PUBCHEM_BIOASSAY: QFRET-based counterscreen for inhibitors of PFM18AAP: biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 2178 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL195454";"";"0";"487.57";"0";"4.01";"8";"CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)N3CCNCC3)C(F)(F)F)C(=O)NCC#N";"IC50";"'='";"47";"nM";"7.33";"";"";"UO_0000065";"15.03";"0.29";"3.32";"9.14";"True";"CHEMBL881772";"Inhibitory activity against cathepsin L from human";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143461";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";""
"CHEMBL1300187";"";"0";"279.25";"0";"1.01";"SID49734250";"OC(Cn1cnnc1)c2ccccc2.OC(=O)C(=O)O";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614088";"PUBCHEM_BIOASSAY: QFRET-based counterscreen for inhibitors of PFM18AAP: biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 2178 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL70099";"";"0";"267.33";"0";"2.85";"SID50085845";"CN1CCc2cccc3c2C1Cc4ccc(O)c(O)c34";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614088";"PUBCHEM_BIOASSAY: QFRET-based counterscreen for inhibitors of PFM18AAP: biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 2178 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1410441";"";"0";"387.4";"1";"5.04";"SID14720767";"Cc1ccc(cc1c2[nH]c(nc2c3ccccc3)c4ccc(O)c(O)c4)[N+](=O)[O-]";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614088";"PUBCHEM_BIOASSAY: QFRET-based counterscreen for inhibitors of PFM18AAP: biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 2178 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1504956";"";"0";"323.38";"0";"0.69";"SID49677083";"CCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)Nn2cnnc2";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614088";"PUBCHEM_BIOASSAY: QFRET-based counterscreen for inhibitors of PFM18AAP: biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 2178 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1543965";"";"0";"314.33";"0";"2.31";"SID17401638";"Oc1ccc(cc1O)C2=Nn3c(SC2)nnc3c4occc4";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614088";"PUBCHEM_BIOASSAY: QFRET-based counterscreen for inhibitors of PFM18AAP: biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 2178 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1529736";"";"0";"272.1";"0";"2.36";"SID49645380";"Clc1ccc(NC(=O)Nn2cnnc2)cc1Cl";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614088";"PUBCHEM_BIOASSAY: QFRET-based counterscreen for inhibitors of PFM18AAP: biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 2178 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
"CHEMBL1497881";"";"0";"315.74";"0";"0.84";"SID26670744";"Cc1nnc(NNS(=O)(=O)c2ccc(Cl)cc2)nc1O";"IC50";"'>'";"59642";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614088";"PUBCHEM_BIOASSAY: QFRET-based counterscreen for inhibitors of PFM18AAP: biochemical high throughput dose response assay for inhibitors of the Cathepsin L proteinase (CTSL1). (Class of assay: confirmatory) [Related pubchem assays: 2178 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";""
